127.0.0.1 - - [18/Aug/2022:09:25:57 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [18/Aug/2022:09:30:39 +0900] "GET /WebProject3/jspCY/img/icon1_lang.png HTTP/1.1" 200 466
0:0:0:0:0:0:0:1 - - [18/Aug/2022:09:30:42 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [18/Aug/2022:09:31:36 +0900] "POST /WebProject3/jspCY/Netflix01_join.jsp HTTP/1.1" 200 196
0:0:0:0:0:0:0:1 - - [18/Aug/2022:09:31:36 +0900] "GET /WebProject3/jspCY/Netflix02.jsp HTTP/1.1" 200 11638
0:0:0:0:0:0:0:1 - - [18/Aug/2022:09:31:36 +0900] "GET /WebProject3/jspCY/css/Netflix02.css HTTP/1.1" 200 6243
0:0:0:0:0:0:0:1 - - [18/Aug/2022:09:31:37 +0900] "GET /WebProject3/jspCY/img/kakao_login_medium_wide.png HTTP/1.1" 200 3307
0:0:0:0:0:0:0:1 - - [18/Aug/2022:09:32:28 +0900] "GET /WebProject3/jspCY/Netflix02.jsp HTTP/1.1" 200 11638
0:0:0:0:0:0:0:1 - - [18/Aug/2022:09:54:52 +0900] "GET /WebProject3/jspCY/Netflix02.jsp HTTP/1.1" 200 11638
0:0:0:0:0:0:0:1 - - [18/Aug/2022:09:54:52 +0900] "GET /WebProject3/jspCY/css/Netflix02.css HTTP/1.1" 200 6243
0:0:0:0:0:0:0:1 - - [18/Aug/2022:09:54:52 +0900] "GET /WebProject3/jspCY/img/kakao_login_medium_wide.png HTTP/1.1" 200 3307
0:0:0:0:0:0:0:1 - - [18/Aug/2022:09:54:53 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [18/Aug/2022:09:59:57 +0900] "GET /WebProject3/jspCY/Netflix02.jsp HTTP/1.1" 200 11638
0:0:0:0:0:0:0:1 - - [18/Aug/2022:09:59:57 +0900] "GET /WebProject3/jspCY/css/Netflix02.css HTTP/1.1" 200 6243
0:0:0:0:0:0:0:1 - - [18/Aug/2022:09:59:57 +0900] "GET /WebProject3/jspCY/img/kakao_login_medium_wide.png HTTP/1.1" 200 3307
0:0:0:0:0:0:0:1 - - [18/Aug/2022:09:59:58 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [18/Aug/2022:10:01:28 +0900] "GET /WebProject3/jspCY/Netflix02.jsp HTTP/1.1" 200 11616
0:0:0:0:0:0:0:1 - - [18/Aug/2022:10:01:28 +0900] "GET /WebProject3/jspCY/css/Netflix02.css HTTP/1.1" 200 6243
0:0:0:0:0:0:0:1 - - [18/Aug/2022:10:01:29 +0900] "GET /WebProject3/jspCY/img/kakao_login_medium_wide.png HTTP/1.1" 200 3307
0:0:0:0:0:0:0:1 - - [18/Aug/2022:10:01:29 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [18/Aug/2022:10:13:37 +0900] "GET /WebProject3/jspCY/Netflix02.jsp HTTP/1.1" 200 11616
0:0:0:0:0:0:0:1 - - [18/Aug/2022:10:13:37 +0900] "GET /WebProject3/jspCY/css/Netflix02.css HTTP/1.1" 200 6319
0:0:0:0:0:0:0:1 - - [18/Aug/2022:10:13:38 +0900] "GET /WebProject3/jspCY/img/kakao_login_medium_wide.png HTTP/1.1" 200 3307
0:0:0:0:0:0:0:1 - - [18/Aug/2022:10:13:38 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [18/Aug/2022:10:14:58 +0900] "GET /WebProject3/jspCY/Netflix02.jsp HTTP/1.1" 200 11616
0:0:0:0:0:0:0:1 - - [18/Aug/2022:10:14:58 +0900] "GET /WebProject3/jspCY/css/Netflix02.css HTTP/1.1" 200 6319
0:0:0:0:0:0:0:1 - - [18/Aug/2022:10:14:58 +0900] "GET /WebProject3/jspCY/img/kakao_login_medium_wide.png HTTP/1.1" 200 3307
0:0:0:0:0:0:0:1 - - [18/Aug/2022:10:14:59 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [18/Aug/2022:10:15:14 +0900] "GET /WebProject3/jspCY/Netflix02.jsp HTTP/1.1" 200 11616
0:0:0:0:0:0:0:1 - - [18/Aug/2022:10:15:14 +0900] "GET /WebProject3/jspCY/css/Netflix02.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Aug/2022:10:15:53 +0900] "GET /WebProject3/jspCY/Netflix02.jsp HTTP/1.1" 200 11616
0:0:0:0:0:0:0:1 - - [18/Aug/2022:10:15:53 +0900] "GET /WebProject3/jspCY/css/Netflix02.css HTTP/1.1" 200 6340
0:0:0:0:0:0:0:1 - - [18/Aug/2022:10:15:53 +0900] "GET /WebProject3/jspCY/img/kakao_login_medium_wide.png HTTP/1.1" 200 3307
0:0:0:0:0:0:0:1 - - [18/Aug/2022:10:15:53 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [18/Aug/2022:10:17:28 +0900] "GET /WebProject3/jspCY/Netflix02.jsp HTTP/1.1" 200 11616
0:0:0:0:0:0:0:1 - - [18/Aug/2022:10:17:28 +0900] "GET /WebProject3/jspCY/css/Netflix02.css HTTP/1.1" 200 6346
0:0:0:0:0:0:0:1 - - [18/Aug/2022:10:17:29 +0900] "GET /WebProject3/jspCY/img/kakao_login_medium_wide.png HTTP/1.1" 200 3307
0:0:0:0:0:0:0:1 - - [18/Aug/2022:10:17:31 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [18/Aug/2022:10:24:08 +0900] "GET /WebProject3/jspCY/css/Netflix02.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Aug/2022:10:39:32 +0900] "GET /WebProject3/jspCY/Netflix02.jsp HTTP/1.1" 200 11616
0:0:0:0:0:0:0:1 - - [18/Aug/2022:10:39:32 +0900] "GET /WebProject3/jspCY/css/Netflix02.css HTTP/1.1" 200 6346
0:0:0:0:0:0:0:1 - - [18/Aug/2022:10:39:33 +0900] "GET /WebProject3/jspCY/img/kakao_login_medium_wide.png HTTP/1.1" 200 3307
0:0:0:0:0:0:0:1 - - [18/Aug/2022:10:39:34 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [18/Aug/2022:10:40:17 +0900] "GET /WebProject3/jspCY/Netflix02.jsp HTTP/1.1" 200 11616
0:0:0:0:0:0:0:1 - - [18/Aug/2022:10:40:17 +0900] "GET /WebProject3/jspCY/css/Netflix02.css HTTP/1.1" 200 6346
0:0:0:0:0:0:0:1 - - [18/Aug/2022:10:40:17 +0900] "GET /WebProject3/jspCY/img/kakao_login_medium_wide.png HTTP/1.1" 200 3307
0:0:0:0:0:0:0:1 - - [18/Aug/2022:10:40:18 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [18/Aug/2022:10:42:32 +0900] "GET /WebProject3/jspCY/Netflix02.jsp HTTP/1.1" 200 11616
0:0:0:0:0:0:0:1 - - [18/Aug/2022:10:42:32 +0900] "GET /WebProject3/jspCY/css/Netflix02.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Aug/2022:11:15:49 +0900] "GET /WebProject3/jspCY/Netflix02.jsp HTTP/1.1" 200 11616
0:0:0:0:0:0:0:1 - - [18/Aug/2022:11:15:49 +0900] "GET /WebProject3/jspCY/css/Netflix02.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Aug/2022:11:23:35 +0900] "GET /WebProject3/jspCY/Netflix02.jsp HTTP/1.1" 200 11616
0:0:0:0:0:0:0:1 - - [18/Aug/2022:11:23:36 +0900] "GET /WebProject3/jspCY/css/Netflix02.css HTTP/1.1" 200 6395
0:0:0:0:0:0:0:1 - - [18/Aug/2022:11:23:36 +0900] "GET /WebProject3/jspCY/img/kakao_login_medium_wide.png HTTP/1.1" 200 3307
0:0:0:0:0:0:0:1 - - [18/Aug/2022:11:23:37 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [18/Aug/2022:11:25:47 +0900] "GET /WebProject3/jspCY/Netflix02.jsp HTTP/1.1" 200 11616
0:0:0:0:0:0:0:1 - - [18/Aug/2022:11:25:47 +0900] "GET /WebProject3/jspCY/css/Netflix02.css HTTP/1.1" 200 6443
0:0:0:0:0:0:0:1 - - [18/Aug/2022:11:25:48 +0900] "GET /WebProject3/jspCY/img/kakao_login_medium_wide.png HTTP/1.1" 200 3307
0:0:0:0:0:0:0:1 - - [18/Aug/2022:11:25:49 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [18/Aug/2022:11:27:20 +0900] "GET /WebProject3/jspCY/Netflix02.jsp HTTP/1.1" 200 11616
0:0:0:0:0:0:0:1 - - [18/Aug/2022:11:27:20 +0900] "GET /WebProject3/jspCY/css/Netflix02.css HTTP/1.1" 200 6454
0:0:0:0:0:0:0:1 - - [18/Aug/2022:11:27:20 +0900] "GET /WebProject3/jspCY/img/kakao_login_medium_wide.png HTTP/1.1" 200 3307
0:0:0:0:0:0:0:1 - - [18/Aug/2022:11:27:21 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [18/Aug/2022:11:27:48 +0900] "GET /WebProject3/jspCY/Netflix02.jsp HTTP/1.1" 200 11616
0:0:0:0:0:0:0:1 - - [18/Aug/2022:11:27:48 +0900] "GET /WebProject3/jspCY/css/Netflix02.css HTTP/1.1" 200 6479
0:0:0:0:0:0:0:1 - - [18/Aug/2022:11:27:48 +0900] "GET /WebProject3/jspCY/img/kakao_login_medium_wide.png HTTP/1.1" 200 3307
0:0:0:0:0:0:0:1 - - [18/Aug/2022:11:27:49 +0900] "GET /favicon.ico HTTP/1.1" 404 818
